award_id,generated_internal_id,recipient_name,recipient_uei,award_amount,total_obligation,potential_total_value,start_date,end_date,award_type,awarding_agency,awarding_sub_agency,funding_agency,naics_code,naics_description,psc_code,psc_description,pop_state,pop_city,pop_country,number_of_offers,extent_competed,description
47QSWA21F1MAC,CONT_AWD_47QSWA21F1MAC_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,188.2,188.2,,2021-01-08,2021-02-07,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6CR7,CONT_AWD_47QSWA21F6CR7_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,187.4,187.4,,2021-06-24,2021-07-24,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F64DN,CONT_AWD_47QSWA21F64DN_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,187.4,187.4,,2021-06-09,2021-07-09,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F5VFA,CONT_AWD_47QSWA21F5VFA_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,187.4,187.4,,2021-05-23,2021-06-22,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F3AQ6,CONT_AWD_47QSWA21F3AQ6_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,187.4,187.4,,2021-03-31,2021-04-30,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F32R3,CONT_AWD_47QSWA21F32R3_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,187.4,187.4,,2021-03-16,2021-04-15,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F2JHQ,CONT_AWD_47QSWA21F2JHQ_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,187.4,187.4,,2021-02-25,2021-03-27,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F263K,CONT_AWD_47QSWA21F263K_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,187.4,187.4,,2021-02-05,2021-03-07,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
SPE2DS23P1211,CONT_AWD_SPE2DS23P1211_9700_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,186.24,186.24,,2023-04-04,2023-05-16,PURCHASE ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,336611,Ship Building and Repairing,6540,"OPHTHALMIC INSTRUMENTS, EQUIPMENT, AND SUPPLIES",PA,CRANBERRY TOWNSHIP,UNITED STATES,1,F,"8509807396!INSERT,OPTICAL,CHEM"
47QSWA21F7X1L,CONT_AWD_47QSWA21F7X1L_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,182.0,182.0,,2021-09-20,2021-10-20,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F2Q3J,CONT_AWD_47QSWA21F2Q3J_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,182.0,182.0,,2021-03-03,2021-04-02,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F7YJ0,CONT_AWD_47QSWA21F7YJ0_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,176.8,176.8,,2021-09-22,2021-10-22,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F7WMD,CONT_AWD_47QSWA21F7WMD_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,176.8,176.8,,2021-09-20,2021-10-20,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6Z6F,CONT_AWD_47QSWA21F6Z6F_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,176.8,176.8,,2021-08-04,2021-09-03,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F41K4,CONT_AWD_47QSWA21F41K4_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,176.8,176.8,,2021-04-27,2021-05-27,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
N0010423PXC51,CONT_AWD_N0010423PXC51_9700_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,163.0,163.0,,2023-04-24,2023-06-19,PURCHASE ORDER,Department of Defense,Department of the Navy,Department of Defense,332919,Other Metal Valve and Pipe Fitting Manufacturing,4940,MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,PA,CRANBERRY TOWNSHIP,UNITED STATES,1,C,"PARTS KIT,REFRIGERA"
47QSSC25FA7DK,CONT_AWD_47QSSC25FA7DK_4732_47QSMS24D0018_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,107.6,107.6,,2025-06-26,2025-07-26,DELIVERY ORDER,General Services Administration,Federal Acquisition Service,General Services Administration,339112,Surgical and Medical Instrument Manufacturing,6515,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",PA,CRANBERRY TOWNSHIP,UNITED STATES,999,A,"MSA SAFETY 475407 HAT,SKULLGARD,NAT,FAS-TRAC SUSP"
47QSWA22F0C05,CONT_AWD_47QSWA22F0C05_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-10-29,2021-11-28,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA22F05C0,CONT_AWD_47QSWA22F05C0_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-10-18,2021-11-17,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA22F04QL,CONT_AWD_47QSWA22F04QL_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-10-18,2021-11-17,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA22F01US,CONT_AWD_47QSWA22F01US_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-10-07,2021-11-06,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F7YMR,CONT_AWD_47QSWA21F7YMR_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-09-22,2021-10-22,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F7WF2,CONT_AWD_47QSWA21F7WF2_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-09-19,2021-10-19,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F7LSS,CONT_AWD_47QSWA21F7LSS_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-09-02,2021-10-02,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F70GP,CONT_AWD_47QSWA21F70GP_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-08-06,2021-09-05,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6SHZ,CONT_AWD_47QSWA21F6SHZ_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-07-21,2021-08-20,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6NDF,CONT_AWD_47QSWA21F6NDF_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-07-14,2021-08-13,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6KH8,CONT_AWD_47QSWA21F6KH8_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-07-09,2021-08-08,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6KH7,CONT_AWD_47QSWA21F6KH7_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-07-09,2021-08-08,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F62UW,CONT_AWD_47QSWA21F62UW_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-06-07,2021-07-07,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F5ZVV,CONT_AWD_47QSWA21F5ZVV_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-05-30,2021-06-29,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F5ZSZ,CONT_AWD_47QSWA21F5ZSZ_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-05-30,2021-06-29,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F5EJE,CONT_AWD_47QSWA21F5EJE_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-05-17,2021-06-16,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F576U,CONT_AWD_47QSWA21F576U_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-05-14,2021-06-13,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F39K4,CONT_AWD_47QSWA21F39K4_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-03-29,2021-04-28,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F309Z,CONT_AWD_47QSWA21F309Z_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-03-12,2021-04-11,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F2VGS,CONT_AWD_47QSWA21F2VGS_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-03-07,2021-04-06,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F2024,CONT_AWD_47QSWA21F2024_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-01-28,2021-02-27,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F1WLE,CONT_AWD_47QSWA21F1WLE_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-01-23,2021-02-22,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F1WCG,CONT_AWD_47QSWA21F1WCG_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-01-22,2021-02-21,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F1KGD,CONT_AWD_47QSWA21F1KGD_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,94.1,94.1,,2021-01-05,2021-02-04,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6MLV,CONT_AWD_47QSWA21F6MLV_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,93.7,93.7,,2021-07-13,2021-08-12,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6CPB,CONT_AWD_47QSWA21F6CPB_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,93.7,93.7,,2021-06-24,2021-07-24,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6CPA,CONT_AWD_47QSWA21F6CPA_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,93.7,93.7,,2021-06-24,2021-07-24,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6CP7,CONT_AWD_47QSWA21F6CP7_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,93.7,93.7,,2021-06-24,2021-07-24,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6CP5,CONT_AWD_47QSWA21F6CP5_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,93.7,93.7,,2021-06-24,2021-07-24,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6CP1,CONT_AWD_47QSWA21F6CP1_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,93.7,93.7,,2021-06-24,2021-07-24,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6CNZ,CONT_AWD_47QSWA21F6CNZ_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,93.7,93.7,,2021-06-24,2021-07-24,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6CNX,CONT_AWD_47QSWA21F6CNX_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,93.7,93.7,,2021-06-24,2021-07-24,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6CNU,CONT_AWD_47QSWA21F6CNU_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,93.7,93.7,,2021-06-24,2021-07-24,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6CN8,CONT_AWD_47QSWA21F6CN8_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,93.7,93.7,,2021-06-24,2021-07-24,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
